product_id,product_category
P063693,Sports
P013404,Electronics
P029482,Fashion
P078637,Books
P065592,Sports
P021121,Fashion
P061766,Sports
P013852,Electronics
P078472,Books
P017613,Electronics
P024842,Fashion
P014530,Electronics
P052970,Beauty
P069564,Sports
P052245,Beauty
P011694,Electronics
P059500,Beauty
P073826,Books
P051424,Beauty
P075114,Books
P032570,Grocery
P032084,Grocery
P071031,Books
P044234,Home
P015878,Electronics
P046282,Home
P063864,Sports
P057610,Beauty
P036868,Grocery
P028865,Fashion
P034057,Grocery
P017362,Electronics
P049447,Home
P065920,Sports
P041497,Home
P068347,Sports
P061377,Sports
P053296,Beauty
P054481,Beauty
P039871,Grocery
P032944,Grocery
P049278,Home
P052717,Beauty
P026724,Fashion
P021997,Fashion
P029532,Fashion
P035492,Grocery
P064043,Sports
P046445,Home
P048765,Home
P031773,Grocery
P046193,Home
P035958,Grocery
P022221,Fashion
P044550,Home
P026962,Fashion
P053066,Beauty
P026484,Fashion
P076634,Books
P019958,Electronics
P035922,Grocery
P066414,Sports
P033670,Grocery
P075738,Books
P061024,Sports
P027559,Fashion
P042187,Home
P059694,Beauty
P011229,Electronics
P016350,Electronics
P034275,Grocery
P028408,Fashion
P035128,Grocery
P046719,Home
P032654,Grocery
P031609,Grocery
P055659,Beauty
P023393,Fashion
P039881,Grocery
P042985,Home
P042576,Home
P051619,Beauty
P062251,Sports
P029458,Fashion
P024392,Fashion
P054627,Beauty
P012629,Electronics
P021370,Fashion
P059395,Beauty
P057016,Beauty
P032125,Grocery
P012405,Electronics
P041825,Home
P018545,Electronics
P016563,Electronics
P043743,Home
P024248,Fashion
P073811,Books
P068519,Sports
P025304,Fashion
P015001,Electronics
P044721,Home
P011249,Electronics
P022370,Fashion
P037083,Grocery
P078770,Books
P067545,Sports
P068370,Sports
P032275,Grocery
P027231,Fashion
P069290,Sports
P019177,Electronics
P072558,Books
P021134,Fashion
P054660,Beauty
P015989,Electronics
P047653,Home
P037771,Grocery
P056414,Beauty
P063103,Sports
P069450,Sports
P075953,Books
P024383,Fashion
P061422,Sports
P049154,Home
P055267,Beauty
P074356,Books
P048512,Home
P049024,Home
P047842,Home
P044851,Home
P019519,Electronics
P056490,Beauty
P038483,Grocery
P078241,Books
P071439,Books
P053479,Beauty
P076855,Books
P033663,Grocery
P028062,Fashion
P075418,Books
P054028,Beauty
P041687,Home
P072750,Books
P014799,Electronics
P032920,Grocery
P013938,Electronics
P047361,Home
P049517,Home
P045331,Home
P013795,Electronics
P017748,Electronics
P038639,Grocery
P037680,Grocery
P074470,Books
P074555,Books
P028647,Fashion
P034153,Grocery
P032344,Grocery
P039680,Grocery
P072701,Books
P063464,Sports
P068626,Sports
P074967,Books
P017713,Electronics
P077488,Books
P024217,Fashion
P037240,Grocery
P027226,Fashion
P047008,Home
P049016,Home
P061538,Sports
P038390,Grocery
P017508,Electronics
P061513,Sports
P067623,Sports
P072868,Books
P062264,Sports
P073327,Books
P028838,Fashion
P073619,Books
P049527,Home
P024543,Fashion
P074186,Books
P023990,Fashion
P051362,Beauty
P053344,Beauty
P011258,Electronics
P054639,Beauty
P033357,Grocery
P056369,Beauty
P015039,Electronics
P066068,Sports
P066662,Sports
P039211,Grocery
P025402,Fashion
P013229,Electronics
P043940,Home
P046244,Home
P044045,Home
P047465,Home
P057536,Beauty
P064682,Sports
P035994,Grocery
P053205,Beauty
P072429,Books
P077730,Books
P022037,Fashion
P066819,Sports
P057757,Beauty
P036019,Grocery
P034841,Grocery
P013540,Electronics
P028666,Fashion
P018857,Electronics
P071462,Books
P043894,Home
P054371,Beauty
P056285,Beauty
P035829,Grocery
P072056,Books
P068311,Sports
P059288,Beauty
P073305,Books
P045173,Home
P036678,Grocery
P034202,Grocery
P064555,Sports
P025764,Fashion
P034948,Grocery
P034881,Grocery
P017141,Electronics
P045957,Home
P067982,Sports
P054201,Beauty
P018409,Electronics
P065235,Sports
P016644,Electronics
P077407,Books
P055454,Beauty
P055609,Beauty
P035227,Grocery
P027695,Fashion
P069566,Sports
P018965,Electronics
P035050,Grocery
P013322,Electronics
P014213,Electronics
P078163,Books
P054199,Beauty
P076519,Books
P022001,Fashion
P035533,Grocery
P014593,Electronics
P016836,Electronics
P067379,Sports
P011540,Electronics
P038622,Grocery
P057231,Beauty
P068234,Sports
P041461,Home
P045635,Home
P047686,Home
P021817,Fashion
P062442,Sports
P051733,Beauty
P068303,Sports
P014942,Electronics
P039102,Grocery
P055645,Beauty
P029913,Fashion
P041688,Home
P042461,Home
P075172,Books
P014982,Electronics
P064185,Sports
P071695,Books
P021276,Fashion
P077163,Books
P031446,Grocery
P079874,Books
P033300,Grocery
P076860,Books
P074100,Books
P017424,Electronics
P071164,Books
P028852,Fashion
P042468,Home
P014019,Electronics
P059851,Beauty
P033806,Grocery
P021445,Fashion
P026966,Fashion
P053313,Beauty
P048638,Home
P048475,Home
P059677,Beauty
P075494,Books
P071897,Books
P078340,Books
P051914,Beauty
P024466,Fashion
P028035,Fashion
P045680,Home
P026695,Fashion
P057516,Beauty
P021538,Fashion
P049166,Home
P043873,Home
P046107,Home
P049137,Home
P041856,Home
P046523,Home
P056429,Beauty
P039184,Grocery
P017511,Electronics
P044007,Home
P036410,Grocery
P073957,Books
P063859,Sports
P053202,Beauty
P025811,Fashion
P052598,Beauty
P014938,Electronics
P046431,Home
P042090,Home
P056566,Beauty
P051114,Beauty
P018495,Electronics
P044439,Home
P061881,Sports
P047381,Home
P012009,Electronics
P045288,Home
P031269,Grocery
P069416,Sports
P026481,Fashion
P068335,Sports
P057210,Beauty
P037942,Grocery
P019879,Electronics
P056898,Beauty
P067704,Sports
P052809,Beauty
P038126,Grocery
P071176,Books
P065240,Sports
P038689,Grocery
P027932,Fashion
P072393,Books
P061044,Sports
P072432,Books
P013618,Electronics
P048244,Home
P028948,Fashion
P041670,Home
P021827,Fashion
P035812,Grocery
P042607,Home
P055766,Beauty
P064053,Sports
P023038,Fashion
P052567,Beauty
P041971,Home
P022488,Fashion
P049205,Home
P078970,Books
P037313,Grocery
P022732,Fashion
P035660,Grocery
P023095,Fashion
P022645,Fashion
P046344,Home
P039335,Grocery
P025554,Fashion
P071902,Books
P068336,Sports
P067295,Sports
P026949,Fashion
P013205,Electronics
P014903,Electronics
P058230,Beauty
P063689,Sports
P069635,Sports
P024761,Fashion
P052127,Beauty
P038038,Grocery
P079946,Books
P052435,Beauty
P041998,Home
P042529,Home
P052967,Beauty
P011033,Electronics
P066229,Sports
P042618,Home
P074534,Books
P031523,Grocery
P014685,Electronics
P059450,Beauty
P039236,Grocery
P078072,Books
P079243,Books
P046897,Home
P036827,Grocery
P068594,Sports
P071923,Books
P061341,Sports
P074641,Books
P071550,Books
P066115,Sports
P075425,Books
P079958,Books
P071777,Books
P027669,Fashion
P033283,Grocery
P032416,Grocery
P068444,Sports
P013497,Electronics
P065564,Sports
P046798,Home
P065622,Sports
P057949,Beauty
P048894,Home
P076827,Books
P037000,Grocery
P057523,Beauty
P048959,Home
P056623,Beauty
P046209,Home
P065278,Sports
P067813,Sports
P057049,Beauty
P076254,Books
P038915,Grocery
P011947,Electronics
P036351,Grocery
P022011,Fashion
P078884,Books
P039682,Grocery
P075285,Books
P033600,Grocery
P023528,Fashion
P033406,Grocery
P054121,Beauty
P067000,Sports
P011329,Electronics
P058903,Beauty
P054462,Beauty
P024639,Fashion
P051652,Beauty
P055070,Beauty
P018518,Electronics
P052729,Beauty
P068250,Sports
P014529,Electronics
P032168,Grocery
P028434,Fashion
P053301,Beauty
P071685,Books
P039946,Grocery
P052833,Beauty
P052061,Beauty
P037972,Grocery
P067244,Sports
P017326,Electronics
P053554,Beauty
P026354,Fashion
P062370,Sports
P065315,Sports
P016385,Electronics
P023266,Fashion
P026248,Fashion
P063517,Sports
P033134,Grocery
P038573,Grocery
P051178,Beauty
P038084,Grocery
P028159,Fashion
P018113,Electronics
P031680,Grocery
P026368,Fashion
P055991,Beauty
P048376,Home
P053859,Beauty
P073843,Books
P049753,Home
P025745,Fashion
P041492,Home
P046347,Home
P013821,Electronics
P075009,Books
P059582,Beauty
P057038,Beauty
P074622,Books
P038646,Grocery
P018894,Electronics
P066834,Sports
P076794,Books
P047635,Home
P036968,Grocery
P073246,Books
P052515,Beauty
P013279,Electronics
P015736,Electronics
P019620,Electronics
P017835,Electronics
P052006,Beauty
P018794,Electronics
P045781,Home
P057249,Beauty
P049294,Home
P069850,Sports
P015659,Electronics
P066505,Sports
P036000,Grocery
P053924,Beauty
P055580,Beauty
P042940,Home
P017090,Electronics
P059952,Beauty
P054521,Beauty
P051532,Beauty
P044200,Home
P034377,Grocery
P066878,Sports
P014618,Electronics
P054893,Beauty
P053889,Beauty
P019117,Electronics
P054534,Beauty
P026731,Fashion
P048097,Home
P034311,Grocery
P045804,Home
P018204,Electronics
P036795,Grocery
P053104,Beauty
P075510,Books
P042372,Home
P011160,Electronics
P073005,Books
P076801,Books
P034939,Grocery
P075737,Books
P028605,Fashion
P029006,Fashion
P066674,Sports
P047011,Home
P026447,Fashion
P027255,Fashion
P079447,Books
P075456,Books
P069434,Sports
P042101,Home
P043377,Home
P042733,Home
P071130,Books
P036233,Grocery
P013108,Electronics
P077614,Books
P012272,Electronics
P015030,Electronics
P027991,Fashion
P017931,Electronics
P027944,Fashion
P048680,Home
P042523,Home
P041384,Home
P077812,Books
P015845,Electronics
P069002,Sports
P066405,Sports
P011655,Electronics
P066084,Sports
P067850,Sports
P045366,Home
P044905,Home
P045319,Home
P053217,Beauty
P027265,Fashion
P039172,Grocery
P048218,Home
P065127,Sports
P034047,Grocery
P051576,Beauty
P062857,Sports
P031868,Grocery
P066892,Sports
P019165,Electronics
P026728,Fashion
P048622,Home
P045812,Home
P043898,Home
P024345,Fashion
P067973,Sports
P031342,Grocery
P041814,Home
P061644,Sports
P014538,Electronics
P015074,Electronics
P011496,Electronics
P037527,Grocery
P042860,Home
P032118,Grocery
P039390,Grocery
P046942,Home
P039516,Grocery
P074003,Books
P043442,Home
P018902,Electronics
P028684,Fashion
P023311,Fashion
P013224,Electronics
P042423,Home
P027911,Fashion
P065496,Sports
P036226,Grocery
P011844,Electronics
P039313,Grocery
P078349,Books
P034194,Grocery
P068836,Sports
P053805,Beauty
P036518,Grocery
P041174,Home
P045699,Home
P059855,Beauty
P068971,Sports
P023313,Fashion
P025701,Fashion
P043348,Home
P064645,Sports
P043263,Home
P021049,Fashion
P058266,Beauty
P043493,Home
P043367,Home
P055470,Beauty
P018837,Electronics
P069394,Sports
P066660,Sports
P049823,Home
P051608,Beauty
P038863,Grocery
P069565,Sports
P024227,Fashion
P046748,Home
P038279,Grocery
P028899,Fashion
P028173,Fashion
P044558,Home
P025199,Fashion
P038737,Grocery
P052819,Beauty
P055933,Beauty
P037602,Grocery
P069575,Sports
P034712,Grocery
P031442,Grocery
P043638,Home
P071268,Books
P078654,Books
P055703,Beauty
P017418,Electronics
P078284,Books
P067207,Sports
P021559,Fashion
P058802,Beauty
P038158,Grocery
P035131,Grocery
P058124,Beauty
P056603,Beauty
P032325,Grocery
P053568,Beauty
P023993,Fashion
P026064,Fashion
P062399,Sports
P027737,Fashion
P035772,Grocery
P011407,Electronics
P035512,Grocery
P027496,Fashion
P045700,Home
P011855,Electronics
P026340,Fashion
P041253,Home
P046043,Home
P011842,Electronics
P016509,Electronics
P077087,Books
P062770,Sports
P024623,Fashion
P061905,Sports
P069377,Sports
P064485,Sports
P056052,Beauty
P017350,Electronics
P065456,Sports
P034733,Grocery
P027824,Fashion
P022786,Fashion
P069802,Sports
P041214,Home
P018257,Electronics
P067433,Sports
P021667,Fashion
P034526,Grocery
P042516,Home
P076456,Books
P065484,Sports
P029513,Fashion
P062870,Sports
P066588,Sports
P016954,Electronics
P055759,Beauty
P057537,Beauty
P066770,Sports
P053175,Beauty
P018029,Electronics
P037423,Grocery
P076491,Books
P042790,Home
P075867,Books
P023878,Fashion
P022247,Fashion
P019556,Electronics
P014228,Electronics
P075987,Books
P018809,Electronics
P058197,Beauty
P014979,Electronics
P046181,Home
P072711,Books
P011099,Electronics
P027236,Fashion
P059065,Beauty
P062566,Sports
P042254,Home
P045425,Home
P042127,Home
P065900,Sports
P066884,Sports
P011594,Electronics
P019478,Electronics
P079861,Books
P071380,Books
P017310,Electronics
P031042,Grocery
P052370,Beauty
P077186,Books
P079130,Books
P033394,Grocery
P034830,Grocery
P036997,Grocery
P044427,Home
P012581,Electronics
P028510,Fashion
P044970,Home
P062458,Sports
P023562,Fashion
P047762,Home
P045255,Home
P016229,Electronics
P036341,Grocery
P048294,Home
P059406,Beauty
P018014,Electronics
P021053,Fashion
P039451,Grocery
P052207,Beauty
P016432,Electronics
P047962,Home
P035691,Grocery
P056564,Beauty
P027222,Fashion
P043484,Home
P017802,Electronics
P034495,Grocery
P026541,Fashion
P024677,Fashion
P063073,Sports
P073090,Books
P071595,Books
P076782,Books
P013865,Electronics
P041665,Home
P021575,Fashion
P034280,Grocery
P068688,Sports
P029750,Fashion
P059595,Beauty
P015757,Electronics
P054841,Beauty
P062491,Sports
P044567,Home
P038758,Grocery
P038118,Grocery
P075400,Books
P077637,Books
P038563,Grocery
P054292,Beauty
P054357,Beauty
P071679,Books
P078395,Books
P063639,Sports
P033765,Grocery
P061080,Sports
P052891,Beauty
P041976,Home
P055468,Beauty
P025172,Fashion
P055373,Beauty
P077518,Books
P075639,Books
P077556,Books
P033710,Grocery
P013614,Electronics
P038668,Grocery
P042663,Home
P074493,Books
P064919,Sports
P034861,Grocery
P034249,Grocery
P054721,Beauty
P077811,Books
P024864,Fashion
P065762,Sports
P068083,Sports
P021480,Fashion
P055042,Beauty
P057212,Beauty
P054207,Beauty
P033222,Grocery
P036259,Grocery
P055188,Beauty
P064624,Sports
P015820,Electronics
P042250,Home
P041136,Home
P019150,Electronics
P031270,Grocery
P027773,Fashion
P067655,Sports
P037851,Grocery
P076009,Books
P064186,Sports
P073209,Books
P068929,Sports
P032540,Grocery
P053018,Beauty
P046345,Home
P013583,Electronics
P032386,Grocery
P013780,Electronics
P051753,Beauty
P074133,Books
P048907,Home
P051807,Beauty
P019653,Electronics
P012595,Electronics
P053497,Beauty
P074646,Books
P054950,Beauty
P034991,Grocery
P057390,Beauty
P015801,Electronics
P017686,Electronics
P078528,Books
P062058,Sports
P043021,Home
P032296,Grocery
P074579,Books
P062236,Sports
P011865,Electronics
P043721,Home
P025320,Fashion
P014491,Electronics
P019621,Electronics
P044811,Home
P056245,Beauty
P013600,Electronics
P033107,Grocery
P028071,Fashion
P055555,Beauty
P024114,Fashion
P066585,Sports
P011871,Electronics
P016535,Electronics
P072595,Books
P056514,Beauty
P063340,Sports
P075499,Books
P012256,Electronics
P079473,Books
P079375,Books
P054834,Beauty
P015860,Electronics
P011257,Electronics
P064704,Sports
P012419,Electronics
P052155,Beauty
P045384,Home
P071507,Books
P065600,Sports
P066064,Sports
P024211,Fashion
P061124,Sports
P048816,Home
P038190,Grocery
P024977,Fashion
P074530,Books
P041835,Home
P028480,Fashion
P056676,Beauty
P047385,Home
P022362,Fashion
P017926,Electronics
P036923,Grocery
P074893,Books
P059773,Beauty
P059462,Beauty
P013376,Electronics
P023142,Fashion
P019915,Electronics
P019027,Electronics
P061260,Sports
P053425,Beauty
P011760,Electronics
P022825,Fashion
P079860,Books
P064176,Sports
P058498,Beauty
P043947,Home
P058571,Beauty
P063265,Sports
P026277,Fashion
P039792,Grocery
P047029,Home
P029610,Fashion
P023756,Fashion
P036073,Grocery
P062231,Sports
P018167,Electronics
P014533,Electronics
P071188,Books
P055079,Beauty
P036273,Grocery
P034083,Grocery
P049207,Home
P078624,Books
P056752,Beauty
P011929,Electronics
P078432,Books
P051897,Beauty
P077262,Books
P049140,Home
P031358,Grocery
P067429,Sports
P044547,Home
P048796,Home
P024051,Fashion
P059327,Beauty
P075682,Books
P077463,Books
P048347,Home
P066950,Sports
P024404,Fashion
P062113,Sports
P047677,Home
P051298,Beauty
P053933,Beauty
P039836,Grocery
P073862,Books
P048711,Home
P055290,Beauty
P042856,Home
P014824,Electronics
P031768,Grocery
P032679,Grocery
P048587,Home
P043702,Home
P037128,Grocery
P018411,Electronics
P054907,Beauty
P013037,Electronics
P015555,Electronics
P016161,Electronics
P014548,Electronics
P022086,Fashion
P025303,Fashion
P037390,Grocery
P064105,Sports
P019605,Electronics
P017219,Electronics
P011895,Electronics
P066432,Sports
P025384,Fashion
P029682,Fashion
P072310,Books
P023268,Fashion
P026319,Fashion
P019004,Electronics
P032266,Grocery
P043633,Home
P054591,Beauty
P044800,Home
P048121,Home
P043851,Home
P052309,Beauty
P054202,Beauty
P072819,Books
P011958,Electronics
P014054,Electronics
P028682,Fashion
P047125,Home
P042918,Home
P018032,Electronics
P039413,Grocery
P046672,Home
P044071,Home
P018190,Electronics
P065086,Sports
P019087,Electronics
P012916,Electronics
P074926,Books
P062266,Sports
P021067,Fashion
P073150,Books
P061807,Sports
P012909,Electronics
P035318,Grocery
P012995,Electronics
P067600,Sports
P051634,Beauty
P016707,Electronics
P064264,Sports
P066725,Sports
P045213,Home
P077810,Books
P027745,Fashion
P031284,Grocery
P038267,Grocery
P028777,Fashion
P029883,Fashion
P055521,Beauty
P048161,Home
P042413,Home
P019185,Electronics
P019326,Electronics
P027371,Fashion
P016750,Electronics
P066545,Sports
P024659,Fashion
P079806,Books
P024244,Fashion
P045887,Home
P047601,Home
P038353,Grocery
P036920,Grocery
P032358,Grocery
P037358,Grocery
P061004,Sports
P064061,Sports
P059235,Beauty
P026271,Fashion
P013778,Electronics
P023509,Fashion
P026729,Fashion
P035024,Grocery
P039482,Grocery
P022399,Fashion
P058418,Beauty
P079137,Books
P032294,Grocery
P058404,Beauty
P029051,Fashion
P021294,Fashion
P041966,Home
P041301,Home
P063648,Sports
P023457,Fashion
P036083,Grocery
P054212,Beauty
P011729,Electronics
P024673,Fashion
P032987,Grocery
P072154,Books
P053585,Beauty
P019230,Electronics
P025856,Fashion
P076238,Books
P019306,Electronics
P053180,Beauty
P014912,Electronics
P069923,Sports
P046888,Home
P035072,Grocery
P073743,Books
P047526,Home
P074683,Books
P068440,Sports
P043032,Home
P026180,Fashion
P011770,Electronics
P057419,Beauty
P037523,Grocery
P062945,Sports
P043600,Home
P041366,Home
P041530,Home
P052472,Beauty
P072441,Books
P064003,Sports
P027654,Fashion
P046041,Home
P026334,Fashion
P032435,Grocery
P038129,Grocery
P052623,Beauty
P025513,Fashion
P014540,Electronics
P052243,Beauty
P063513,Sports
P054349,Beauty
P022699,Fashion
P044858,Home
P072605,Books
P057278,Beauty
P037406,Grocery
P019021,Electronics
P055801,Beauty
P064471,Sports
P059394,Beauty
P067790,Sports
P048155,Home
P073446,Books
P074433,Books
P079903,Books
P021360,Fashion
P012696,Electronics
P033716,Grocery
P035676,Grocery
P018998,Electronics
P048195,Home
P074519,Books
P013234,Electronics
P041121,Home
P065474,Sports
P017335,Electronics
P023100,Fashion
P037131,Grocery
P038365,Grocery
P072980,Books
P071008,Books
P068349,Sports
P023703,Fashion
P079500,Books
P028764,Fashion
P061589,Sports
P015485,Electronics
P014466,Electronics
P011184,Electronics
P039396,Grocery
P075106,Books
P035909,Grocery
P074817,Books
P067222,Sports
P027048,Fashion
P076867,Books
P041744,Home
P052023,Beauty
P063391,Sports
P014756,Electronics
P037985,Grocery
P064016,Sports
P016308,Electronics
P059137,Beauty
P011771,Electronics
P063433,Sports
P022419,Fashion
P067888,Sports
P012898,Electronics
P015207,Electronics
P016501,Electronics
P012965,Electronics
P061010,Sports
P047715,Home
P066690,Sports
P079418,Books
P016412,Electronics
P064906,Sports
P015419,Electronics
P075646,Books
P024538,Fashion
P053759,Beauty
P031789,Grocery
P058055,Beauty
P052713,Beauty
P043657,Home
P045448,Home
P036969,Grocery
P035026,Grocery
P077722,Books
P027158,Fashion
P038607,Grocery
P058606,Beauty
P049701,Home
P041482,Home
P078122,Books
P033276,Grocery
P024008,Fashion
P046781,Home
P012093,Electronics
P061351,Sports
P047129,Home
P018483,Electronics
P011788,Electronics
P015206,Electronics
P066255,Sports
P042076,Home
P014830,Electronics
P051799,Beauty
P017855,Electronics
P077873,Books
P056624,Beauty
P042615,Home
P011089,Electronics
P064649,Sports
P034605,Grocery
P076304,Books
P056562,Beauty
P044879,Home
P037798,Grocery
P044428,Home
P049413,Home
P046478,Home
P025757,Fashion
P055982,Beauty
P018159,Electronics
P067733,Sports
P045998,Home
P078280,Books
P054410,Beauty
P064784,Sports
P034558,Grocery
P012384,Electronics
P032082,Grocery
P071142,Books
P017908,Electronics
P032910,Grocery
P045023,Home
P076577,Books
P011341,Electronics
P033219,Grocery
P021364,Fashion
P048580,Home
P053690,Beauty
P035840,Grocery
P042078,Home
P075367,Books
P025949,Fashion
P046085,Home
P068593,Sports
P048858,Home
P013124,Electronics
P044466,Home
P053413,Beauty
P061171,Sports
P078550,Books
P047473,Home
P062896,Sports
P039994,Grocery
P074453,Books
P069719,Sports
P016664,Electronics
P077476,Books
P077433,Books
P079280,Books
P076749,Books
P041573,Home
P046313,Home
P021879,Fashion
P014837,Electronics
P071648,Books
P067677,Sports
P077616,Books
P067697,Sports
P078878,Books
P056985,Beauty
P044561,Home
P014252,Electronics
P028791,Fashion
P065388,Sports
P077143,Books
P016314,Electronics
P015671,Electronics
P051881,Beauty
P074265,Books
P047657,Home
P026579,Fashion
P056105,Beauty
P012691,Electronics
P074826,Books
P073282,Books
P036726,Grocery
P018250,Electronics
P029398,Fashion
P046702,Home
P015848,Electronics
P036034,Grocery
P039490,Grocery
P027563,Fashion
P058472,Beauty
P021225,Fashion
P076076,Books
P044046,Home
P067226,Sports
P028284,Fashion
P027867,Fashion
P072860,Books
P043265,Home
P079972,Books
P016319,Electronics
P029575,Fashion
P052254,Beauty
P038146,Grocery
P019202,Electronics
P013524,Electronics
P069160,Sports
P034163,Grocery
P028566,Fashion
P055787,Beauty
P023855,Fashion
P059572,Beauty
P044409,Home
P054295,Beauty
P041752,Home
P029479,Fashion
P025520,Fashion
P028500,Fashion
P079037,Books
P031345,Grocery
P061186,Sports
P061140,Sports
P026145,Fashion
P032981,Grocery
P046246,Home
P073449,Books
P047421,Home
P055166,Beauty
P043688,Home
P021743,Fashion
P072817,Books
P043925,Home
P013150,Electronics
P079067,Books
P068412,Sports
P031855,Grocery
P061825,Sports
P025039,Fashion
P044707,Home
P021610,Fashion
P075768,Books
P058512,Beauty
P033535,Grocery
P055295,Beauty
P025021,Fashion
P051372,Beauty
P028530,Fashion
P025975,Fashion
P041695,Home
P075691,Books
P061159,Sports
P042972,Home
P044180,Home
P057048,Beauty
P053474,Beauty
P059435,Beauty
P029169,Fashion
P023906,Fashion
P043347,Home
P067489,Sports
P078026,Books
P019893,Electronics
P047437,Home
P057667,Beauty
P073871,Books
P061761,Sports
P023149,Fashion
P047100,Home
P077325,Books
P036986,Grocery
P059338,Beauty
P067456,Sports
P038154,Grocery
P037562,Grocery
P044162,Home
P078715,Books
P053563,Beauty
P061780,Sports
P074258,Books
P065769,Sports
P045639,Home
P022242,Fashion
P025273,Fashion
P029714,Fashion
P034347,Grocery
P032146,Grocery
P017649,Electronics
P028116,Fashion
P036318,Grocery
P069314,Sports
P079192,Books
P063173,Sports
P013566,Electronics
P077863,Books
P042597,Home
P035224,Grocery
P022118,Fashion
P077988,Books
P067114,Sports
P014507,Electronics
P016565,Electronics
P056510,Beauty
P054025,Beauty
P026992,Fashion
P059943,Beauty
P027146,Fashion
P032318,Grocery
P025897,Fashion
P038647,Grocery
P039729,Grocery
P015109,Electronics
P037264,Grocery
P072162,Books
P016841,Electronics
P019373,Electronics
P036736,Grocery
P015306,Electronics
P028168,Fashion
P067505,Sports
P058813,Beauty
P041706,Home
P029312,Fashion
P022368,Fashion
P075672,Books
P046601,Home
P077115,Books
P028641,Fashion
P077976,Books
P017272,Electronics
P011931,Electronics
P036336,Grocery
P067702,Sports
P013632,Electronics
P054303,Beauty
P033534,Grocery
P013848,Electronics
P035238,Grocery
P071351,Books
P023749,Fashion
P019379,Electronics
P052138,Beauty
P076663,Books
P026807,Fashion
P014298,Electronics
P028883,Fashion
P037159,Grocery
P012792,Electronics
P028184,Fashion
P045849,Home
P031156,Grocery
P014357,Electronics
P037181,Grocery
P014625,Electronics
P017690,Electronics
P028436,Fashion
P011526,Electronics
P037768,Grocery
P062114,Sports
P076701,Books
P031123,Grocery
P056517,Beauty
P032642,Grocery
P014355,Electronics
P028037,Fashion
P011100,Electronics
P061662,Sports
P046425,Home
P071903,Books
P032450,Grocery
P054547,Beauty
P051150,Beauty
P046468,Home
P061380,Sports
P013125,Electronics
P028537,Fashion
P063642,Sports
P074455,Books
P011046,Electronics
P051489,Beauty
P052394,Beauty
P071714,Books
P064568,Sports
P059667,Beauty
P067120,Sports
P028206,Fashion
P035804,Grocery
P054443,Beauty
P035576,Grocery
P076821,Books
P046212,Home
P025749,Fashion
P034752,Grocery
P058650,Beauty
P032022,Grocery
P043340,Home
P057363,Beauty
P029017,Fashion
P046254,Home
P046111,Home
P069718,Sports
P062287,Sports
P021710,Fashion
P067576,Sports
P069646,Sports
P078474,Books
P012914,Electronics
P031795,Grocery
P078888,Books
P077643,Books
P075872,Books
P013064,Electronics
P044933,Home
P062006,Sports
P052337,Beauty
P067473,Sports
P038452,Grocery
P024428,Fashion
P062789,Sports
P041058,Home
P076863,Books
P057746,Beauty
P013128,Electronics
P045842,Home
P051136,Beauty
P079715,Books
P069776,Sports
P051094,Beauty
P053072,Beauty
P025168,Fashion
P067645,Sports
P014150,Electronics
P022684,Fashion
P046666,Home
P055228,Beauty
P049350,Home
P076447,Books
P033981,Grocery
P014769,Electronics
P066562,Sports
P013664,Electronics
P071739,Books
P023176,Fashion
P034453,Grocery
P021890,Fashion
P037186,Grocery
P077148,Books
P056260,Beauty
P016164,Electronics
P079054,Books
P049249,Home
P014761,Electronics
P068608,Sports
P012157,Electronics
P067082,Sports
P057947,Beauty
P021287,Fashion
P076991,Books
P037913,Grocery
P034500,Grocery
P027994,Fashion
P073748,Books
P035231,Grocery
P044353,Home
P055690,Beauty
P053614,Beauty
P037402,Grocery
P058340,Beauty
P072878,Books
P012345,Electronics
P048574,Home
P075902,Books
P013001,Electronics
P076391,Books
P078539,Books
P014666,Electronics
P013939,Electronics
P079881,Books
P068496,Sports
P069388,Sports
P023118,Fashion
P056278,Beauty
P039654,Grocery
P027859,Fashion
P073879,Books
P034346,Grocery
P023281,Fashion
P069491,Sports
P018085,Electronics
P059253,Beauty
P022931,Fashion
P049397,Home
P027925,Fashion
P059629,Beauty
P054528,Beauty
P024416,Fashion
P017505,Electronics
P055675,Beauty
P069766,Sports
P062192,Sports
P056350,Beauty
P017401,Electronics
P053342,Beauty
P035655,Grocery
P079994,Books
P014521,Electronics
P068329,Sports
P053126,Beauty
P015682,Electronics
P066273,Sports
P052324,Beauty
P037922,Grocery
P034674,Grocery
P074255,Books
P037783,Grocery
P046235,Home
P075726,Books
P034865,Grocery
P026618,Fashion
P032052,Grocery
P062229,Sports
P059154,Beauty
P026062,Fashion
P045414,Home
P055916,Beauty
P071709,Books
P022077,Fashion
P054932,Beauty
P034929,Grocery
P025928,Fashion
P047169,Home
P029981,Fashion
P047799,Home
P077832,Books
P029946,Fashion
P041769,Home
P023932,Fashion
P016324,Electronics
P051428,Beauty
P055494,Beauty
P016475,Electronics
P051814,Beauty
P059897,Beauty
P059555,Beauty
P021892,Fashion
P021246,Fashion
P057062,Beauty
P054304,Beauty
P066105,Sports
P032839,Grocery
P066668,Sports
P054811,Beauty
P071722,Books
P032938,Grocery
P078042,Books
P025521,Fashion
P018261,Electronics
P064353,Sports
P076587,Books
P031295,Grocery
P023506,Fashion
P035587,Grocery
P042628,Home
P078428,Books
